Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-11-10,2015,11,10,Tuesday,27.3799991607666,26.0,27.290000915527344,10570700.0,24.025232315063477,-0.0144456119104589,24.161061150687082,25.66199348449707
2015-11-11,2015,11,11,Wednesday,27.270000457763672,25.8799991607666,26.6299991607666,7550700.0,23.444190979003906,-0.024184629244782152,24.118300437927246,25.5673620223999
2015-11-12,2015,11,12,Thursday,26.940000534057617,26.31999969482422,26.520000457763672,5272500.0,23.347349166870117,-0.00413073806729003,24.091260501316615,25.464332542419434
2015-11-13,2015,11,13,Friday,26.200000762939453,25.079999923706055,25.229999542236328,8127300.0,22.211673736572266,-0.04864258559637147,23.98184326716832,25.33212844848633
2015-11-16,2015,11,16,Monday,25.540000915527344,24.770000457763672,25.3799991607666,6115800.0,22.34372901916504,0.005945309847377178,23.910156113760813,25.21304298400879
2015-11-17,2015,11,17,Tuesday,25.5,24.700000762939453,25.049999237060547,6403900.0,22.053211212158203,-0.0130022077674522,23.77684347970145,25.082035217285156
2015-11-18,2015,11,18,Wednesday,25.459999084472656,24.959999084472656,25.389999389648438,6254900.0,22.3525333404541,0.013572723056807234,23.694466182163783,24.96085563659668
2015-11-19,2015,11,19,Thursday,25.579999923706055,25.040000915527344,25.09000015258789,6322100.0,22.088424682617188,-0.011815602903449185,23.560524531773158,24.835267066955566
2015-11-20,2015,11,20,Friday,27.010000228881836,25.8799991607666,26.979999542236328,11788000.0,23.752317428588867,0.07532871944829567,23.543545722961426,24.745575675964357
2015-11-23,2015,11,23,Monday,27.110000610351562,26.770000457763672,27.09000015258789,5078400.0,23.849159240722656,0.004077152152624386,23.46934332166399,24.660615119934082
2015-11-24,2015,11,24,Tuesday,27.860000610351562,27.1200008392334,27.809999465942383,5806500.0,24.4830265045166,0.026578180697943043,23.456137929643905,24.59549156188965
2015-11-25,2015,11,25,Wednesday,28.350000381469727,27.510000228881836,28.049999237060547,4846400.0,24.69430923461914,0.008629763565528137,23.43601499285017,24.530577239990233
2015-11-27,2015,11,27,Friday,28.190000534057617,27.299999237060547,27.360000610351562,4204100.0,24.08685874938965,-0.024598804504233795,23.36495671953474,24.449497604370116
2015-11-30,2015,11,30,Monday,27.520000457763672,26.5,26.729999542236328,6375600.0,23.5322265625,-0.02302633949326005,23.30458872658866,24.36885055541992
2015-12-01,2015,12,1,Tuesday,27.0,26.43000030517578,26.68000030517578,5104700.0,23.488208770751953,-0.0018705323795493722,23.26622990199498,24.27771884918213
2015-12-02,2015,12,2,Wednesday,26.93000030517578,26.200000762939453,26.229999542236328,5039600.0,23.092039108276367,-0.01686674647446529,23.24107619694301,24.18599792480469
2015-12-03,2015,12,3,Thursday,26.40999984741211,25.489999771118164,26.110000610351562,8749100.0,22.98640251159668,-0.004574589371876936,23.21529429299491,24.099673194885256
2015-12-04,2015,12,4,Friday,26.489999771118164,25.25,26.200000762939453,7889700.0,23.065631866455078,0.003446792285936251,23.276291302272252,24.019473266601562
2015-12-07,2015,12,7,Monday,26.489999771118164,25.68000030517578,26.290000915527344,5658600.0,23.144865036010742,0.0034351181018759114,23.333515303475515,23.938413238525392
2015-12-08,2015,12,8,Tuesday,26.6200008392334,25.969999313354492,26.489999771118164,6081200.0,23.320940017700195,0.007607518186669049,23.42406736101423,23.878686485290526
2015-12-09,2015,12,9,Wednesday,27.309999465942383,26.280000686645508,26.510000228881836,6808000.0,23.338546752929688,0.000754975366178634,23.49449689047677,23.81774028778076
2015-12-10,2015,12,10,Thursday,27.049999237060547,26.3799991607666,26.440000534057617,4505700.0,23.276926040649414,-0.0026402977414409223,23.579389844621932,23.785597076416014
2015-12-11,2015,12,11,Friday,26.239999771118164,25.899999618530273,26.059999465942383,4982500.0,22.9423828125,-0.01437231134236483,23.521537372044154,23.75619281768799
2015-12-14,2015,12,14,Monday,26.780000686645508,25.530000686645508,25.729999542236328,6086400.0,22.651859283447266,-0.012663180255820916,23.436015946524485,23.720978088378907
2015-12-15,2015,12,15,Tuesday,26.290000915527344,25.709999084472656,25.760000228881836,4658900.0,22.678272247314453,0.0011660395527217648,23.307104928152903,23.662521743774413
2015-12-16,2015,12,16,Wednesday,26.360000610351562,25.889999389648438,26.299999237060547,4238500.0,23.15366554260254,0.020962500586630073,23.197058950151717,23.62484191894531
2015-12-17,2015,12,17,Thursday,26.59000015258789,25.190000534057617,25.200000762939453,6504500.0,22.185266494750977,-0.041824869849213187,23.06123093196324,23.568674430847167
2015-12-18,2015,12,18,Friday,25.110000610351562,24.549999237060547,24.950000762939453,12765100.0,21.965171813964844,-0.00992075893423261,22.949298449925013,23.49824493408203
2015-12-21,2015,12,21,Monday,25.290000915527344,24.59000015258789,24.770000457763672,5128200.0,21.80670738220215,-0.007214349748994375,22.829191207885742,23.45158550262451
2015-12-22,2015,12,22,Tuesday,25.809999465942383,24.780000686645508,25.579999923706055,5416300.0,22.519804000854492,0.032700792749406515,22.788317271641322,23.426583023071288
2015-12-23,2015,12,23,Wednesday,25.90999984741211,25.200000762939453,25.719999313354492,3246300.0,22.643054962158203,0.005473003286309064,22.763792446681432,23.406334533691407
2015-12-24,2015,12,24,Thursday,25.739999771118164,25.299999237060547,25.360000610351562,1417500.0,22.326126098632812,-0.013996736043570657,22.710970606122697,23.383797225952147
2015-12-28,2015,12,28,Monday,25.3799991607666,24.889999389648438,25.100000381469727,3331400.0,22.097227096557617,-0.010252517658637217,22.63613932473319,23.359322967529298
2015-12-29,2015,12,29,Tuesday,25.8700008392334,25.239999771118164,25.6299991607666,3406000.0,22.563819885253906,0.021115445239234365,22.58205931527274,23.341715545654296
2015-12-30,2015,12,30,Wednesday,25.829999923706055,25.190000534057617,25.239999771118164,3291300.0,22.220481872558594,-0.01521630709876809,22.502197538103378,23.312311363220214
2015-12-31,2015,12,31,Thursday,25.209999084472656,24.700000762939453,24.700000762939453,3451400.0,21.745084762573242,-0.02139454547889208,22.392780303955078,23.269173355102538
2016-01-04,2016,1,4,Monday,25.610000610351562,23.860000610351562,25.510000228881836,10014400.0,22.669269561767578,0.042500859816605896,22.37327221461705,23.247512397766112
2016-01-05,2016,1,5,Tuesday,26.43000030517578,25.43000030517578,26.280000686645508,11496400.0,23.35352325439453,0.03018419674981354,22.42339106968471,23.23372604370117
2016-01-06,2016,1,6,Wednesday,26.280000686645508,25.06999969482422,25.290000915527344,6894700.0,22.47376823425293,-0.037671190362081886,22.408783640180314,23.20868324279785
2016-01-07,2016,1,7,Thursday,26.799999237060547,24.809999465942383,26.739999771118164,11851000.0,23.76229476928711,0.05733469000851832,22.45225715637207,23.209058837890623
2016-01-08,2016,1,8,Friday,25.290000915527344,22.6299991607666,22.90999984741211,17615700.0,20.358800888061523,-0.14323085856272688,22.321795327322825,23.149287872314453
2016-01-11,2016,1,11,Monday,23.040000915527344,22.350000381469727,22.68000030517578,10136500.0,20.15441131591797,-0.010039371830754984,22.192455291748047,23.073984336853027
2016-01-12,2016,1,12,Tuesday,23.219999313354492,22.3700008392334,22.850000381469727,6084700.0,20.30548095703125,0.007495611692412307,22.085224832807267,23.009977645874024
2016-01-13,2016,1,13,Wednesday,23.209999084472656,22.440000534057617,22.479999542236328,5359800.0,19.976680755615234,-0.016192682267009317,21.903573172433035,22.930239105224608
2016-01-14,2016,1,14,Thursday,23.6299991607666,22.260000228881836,23.219999313354492,7369200.0,20.63427734375,0.03291821079685242,21.76008905683245,22.863124237060546
2016-01-15,2016,1,15,Friday,23.709999084472656,22.6200008392334,23.260000228881836,8099000.0,20.669822692871094,0.0017226360065312196,21.641781670706614,22.778760833740236
2016-01-19,2016,1,19,Tuesday,23.350000381469727,22.3799991607666,22.700000762939453,5368200.0,20.17218589782715,-0.02407552316428807,21.50427872794015,22.688846511840822
2016-01-20,2016,1,20,Wednesday,22.790000915527344,21.56999969482422,22.450000762939453,5914300.0,19.95002555847168,-0.011013201072046397,21.317579133169993,22.588326416015626
2016-01-21,2016,1,21,Thursday,23.229999542236328,22.469999313354492,23.0,5490400.0,20.438777923583984,0.02449883403306008,21.190314565386092,22.49546848297119
2016-01-22,2016,1,22,Friday,23.700000762939453,23.0,23.65999984741211,5186400.0,21.025279998779297,0.02869555495872178,21.138899939400808,22.428426513671877
2016-01-25,2016,1,25,Monday,24.09000015258789,22.940000534057617,23.059999465942383,6190700.0,20.492095947265625,-0.025359189106857416,20.983387538364955,22.357763786315918
2016-01-26,2016,1,26,Tuesday,24.200000762939453,23.040000915527344,23.889999389648438,5627200.0,21.22966957092285,0.03599307877316704,20.831683703831263,22.313473358154297
2016-01-27,2016,1,27,Wednesday,24.290000915527344,23.459999084472656,23.760000228881836,4132900.0,21.11414337158203,-0.005441733275917349,20.734567642211914,22.268809242248537
2016-01-28,2016,1,28,Thursday,24.209999084472656,23.75,24.010000228881836,3274600.0,21.3363094329834,0.010522144208814366,20.56128297533308,22.251301956176757
2016-01-29,2016,1,29,Friday,24.809999465942383,24.059999465942383,24.719999313354492,5833500.0,21.967241287231445,0.02957080540239554,20.676171575273788,22.243772201538086
2016-02-01,2016,2,1,Monday,24.860000610351562,24.149999618530273,24.739999771118164,5387500.0,21.98501205444336,0.0008089667236570453,20.80692877088274,22.24240821838379
2016-02-02,2016,2,2,Tuesday,25.059999465942383,24.049999237060547,24.290000915527344,5907400.0,21.585128784179688,-0.018188903843828097,20.89833218710763,22.2270601272583
2016-02-03,2016,2,3,Wednesday,24.690000534057617,23.790000915527344,24.450000762939453,5943500.0,21.72730827331543,0.006586918732676139,21.0233770098005,22.219837799072266
2016-02-04,2016,2,4,Thursday,24.43000030517578,23.670000076293945,23.899999618530273,7339500.0,21.238555908203125,-0.022494841927224396,21.066539764404297,22.16956256866455
2016-02-05,2016,2,5,Friday,24.030000686645508,23.1299991607666,23.770000457763672,6167100.0,21.123031616210938,-0.005439366616614816,21.098911830357142,22.115040016174316
2016-02-08,2016,2,8,Monday,24.079999923706055,23.329999923706055,23.989999771118164,8504200.0,21.318531036376953,0.009255272809229664,21.180793625967844,22.051750106811525
2016-02-09,2016,2,9,Tuesday,24.760000228881836,23.06999969482422,23.270000457763672,8751100.0,20.6787109375,-0.030012391462863608,21.232842581612722,21.97143814086914
2016-02-10,2016,2,10,Wednesday,23.600000381469727,22.399999618530273,22.549999237060547,8437100.0,20.03888702392578,-0.030941189492325827,21.20427894592285,21.890478706359865
2016-02-11,2016,2,11,Thursday,22.780000686645508,22.030000686645508,22.43000030517578,5086300.0,19.932247161865234,-0.005321645954349807,21.12620517185756,21.818479118347167
2016-02-12,2016,2,12,Friday,23.770000457763672,22.579999923706055,23.729999542236328,3932200.0,21.08748435974121,0.05795820152612796,21.16873291560582,21.770464630126952
2016-02-16,2016,2,16,Tuesday,24.540000915527344,23.399999618530273,24.520000457763672,6177500.0,21.789512634277344,0.03329122917460925,21.208721705845424,21.744414100646974
2016-02-17,2016,2,17,Wednesday,25.75,24.65999984741211,25.450000762939453,6088200.0,22.615951538085938,0.03792828768957923,21.31599371773856,21.737005081176758
2016-02-18,2016,2,18,Thursday,26.190000534057617,25.010000228881836,26.18000030517578,5542700.0,23.264663696289062,0.028683832166454426,21.45373330797468,21.740985717773437
2016-02-19,2016,2,19,Friday,26.450000762939453,25.15999984741211,26.239999771118164,6610500.0,23.317975997924805,0.0022915569436856575,21.55021435873849,21.744447937011717
2016-02-22,2016,2,22,Monday,27.270000457763672,26.3700008392334,27.059999465942383,5652300.0,24.04666519165039,0.03125010480285417,21.697475297110422,21.758962440490723
2016-02-23,2016,2,23,Tuesday,27.520000457763672,26.809999465942383,27.260000228881836,4402500.0,24.224390029907227,0.007390830988013519,21.88599395751953,21.776679306030275
2016-02-24,2016,2,24,Wednesday,27.510000228881836,26.329999923706055,27.280000686645508,9701000.0,24.24216651916504,0.0007338260833757992,22.06562668936593,21.795984115600586
2016-02-25,2016,2,25,Thursday,27.690000534057617,26.639999389648438,27.600000381469727,8155700.0,24.526533126831055,0.011730247271472427,22.300482204982213,21.827667121887206
2016-02-26,2016,2,26,Friday,27.940000534057617,26.200000762939453,27.229999542236328,9843500.0,24.19773292541504,-0.013405898000982464,22.52010372706822,21.858584594726562
2016-02-29,2016,2,29,Monday,27.90999984741211,27.149999618530273,27.649999618530273,6488700.0,24.570966720581055,0.015424329060761188,22.752420561654226,21.896438484191894
2016-03-01,2016,3,1,Tuesday,28.25,27.700000762939453,28.15999984741211,5577200.0,25.024169921875,0.018444663022327612,23.062810489109584,21.933848571777343
2016-03-02,2016,3,2,Wednesday,28.3700008392334,27.93000030517578,28.3700008392334,4126200.0,25.21078872680664,0.007457542268705097,23.43223203931536,21.994359016418457
2016-03-03,2016,3,3,Thursday,28.579999923706055,27.989999771118164,28.540000915527344,4729200.0,25.361854553222656,0.005992110284728458,23.820061138698033,22.062292671203615
2016-03-04,2016,3,4,Friday,29.940000534057617,28.549999237060547,29.290000915527344,8510900.0,26.028339385986328,0.026279025903449993,24.1729793548584,22.146725311279297
2016-03-07,2016,3,7,Monday,30.170000076293945,28.950000762939453,29.440000534057617,7224400.0,26.161638259887695,0.005121297671918823,24.485274042401993,22.219561996459962
2016-03-08,2016,3,8,Tuesday,30.309999465942383,29.59000015258789,29.68000030517578,10332100.0,26.374910354614258,0.008152092487784257,24.753771100725448,22.294199104309083
2016-03-09,2016,3,9,Wednesday,30.09000015258789,29.489999771118164,29.700000762939453,4250300.0,26.392681121826172,0.0006737754545127483,24.97720091683524,22.37553020477295
2016-03-10,2016,3,10,Thursday,30.25,29.139999389648438,29.59000015258789,6023700.0,26.294931411743164,-0.003703667301999558,25.18984058925084,22.45948429107666
2016-03-11,2016,3,11,Friday,30.229999542236328,29.649999618530273,30.170000076293945,4674500.0,26.81034278869629,0.019601168334782093,25.387246131896973,22.544414749145506
2016-03-14,2016,3,14,Monday,30.389999389648438,29.940000534057617,30.18000030517578,2943900.0,26.819231033325195,0.00033152297600058667,25.572591917855398,22.63638973236084
2016-03-15,2016,3,15,Tuesday,30.170000076293945,29.059999465942383,29.709999084472656,7417400.0,26.40156364440918,-0.015573428947199375,25.726834569658553,22.72951930999756
2016-03-16,2016,3,16,Wednesday,29.360000610351562,28.649999618530273,29.280000686645508,5996600.0,26.019451141357422,-0.014473101222270746,25.83347157069615,22.796522941589355
2016-03-17,2016,3,17,Thursday,29.959999084472656,29.239999771118164,29.899999618530273,4223500.0,26.570409774780273,0.021174875305002727,26.00294848850795,22.86086067199707
2016-03-18,2016,3,18,Friday,30.489999771118164,29.940000534057617,30.389999389648438,9182500.0,27.00584602355957,0.016388014052858058,26.176868438720703,22.9515022277832
2016-03-21,2016,3,21,Monday,30.389999389648438,29.68000030517578,29.829999923706055,3285800.0,26.508203506469727,-0.01842721448740048,26.282870837620326,23.006420402526857
2016-03-22,2016,3,22,Tuesday,29.920000076293945,29.040000915527344,29.079999923706055,6690900.0,25.84172248840332,-0.02514244384398745,26.327937534877233,23.116078834533692
2016-03-23,2016,3,23,Wednesday,29.170000076293945,28.649999618530273,28.719999313354492,4047000.0,25.52181053161621,-0.012379668457885185,26.339362961905344,23.223426818847656
2016-03-24,2016,3,24,Thursday,28.799999237060547,28.229999542236328,28.760000228881836,4748600.0,25.557355880737305,0.001392744024843351,26.305721282958984,23.328464317321778
2016-03-28,2016,3,28,Monday,29.329999923706055,28.860000610351562,29.030000686645508,3341700.0,25.797290802001953,0.009388096420627212,26.279696464538574,23.44487651824951
2016-03-29,2016,3,29,Tuesday,29.59000015258789,28.8799991607666,29.510000228881836,4447600.0,26.223838806152344,0.016534604638301476,26.268905639648438,23.55666774749756
2016-03-30,2016,3,30,Wednesday,29.90999984741211,29.469999313354492,29.65999984741211,4846900.0,26.35713768005371,0.005083118260706065,26.266366822378977,23.67041404724121
2016-03-31,2016,3,31,Thursday,30.0,29.329999923706055,29.399999618530273,5400700.0,26.126087188720703,-0.008766145024459937,26.254306520734513,23.789492073059083
